seq,uid,상세,중개사,매물유형,동,층,공급면적,전용면적,매매가,보증금,월세,등록일
1500073914,41446884,"34. 시원한올림픽공원 영구조망권, 최상급매물, 입주",홍익포레온475-8889(단지내)공인중개사사무소,매매,303,중,114.42,84.99,"320,000",0,0,2026-08-25
1500073914,41414490,,로얄(02-470-0113)공인중개사사무소,매매,303,저,112.69,84.99,"320,000",0,0,2026-08-24
1500073914,40736832,34. 시원한뷰. 로얄동. 더블역세권.,홍익포레온475-8889(단지내)공인중개사사무소,매매,311,고,114.26,84.99,"320,000",0,0,2026-08-04
1500073914,40597873,34H. 승진 추천.입주협의가능.선호도 높은 단지.위례초앞.9호선 편리,단지내승진포레온공인중개사사무소,매매,311,고,114.26,84.99,"320,000",0,0,2026-07-30
1500073914,40515395,34 매매. 남향.입주협의.채광굿.판상형. 선호위치. 위례초.올림픽공원.,THE포레온삼천사부동산중개법인(주),매매,311,중,193.22,84.99,"320,000",0,0,2026-07-28
1500073914,40592722,34 l 추천 l 조건협의 l 입주가능 l 인기단지,윤포레온공인중개사사무소,매매,303,저,114.42,84.99,"320,000",0,0,2026-07-30
1500073914,40820299,"34P 주인거주, 위례초 배정, 조망좋고 조용한 거주지",다원공인중개사사무소,매매,311,고,114.26,84.99,"320,000",0,0,2026-08-06
1500073914,40789853,"34, 집보고 결정,입주, 관리잘 된 집, 수납공간 굿,공동가능",으뜸포레온공인중개사사무소,매매,311,고,114.26,84.99,"320,000",0,0,2026-08-05
1500073914,40797377,34 입주매매.판상형. 선호위치. 위례초. 올림픽공원. 9호선역세권,THE포레온삼천사부동산중개법인(주),매매,312,중,193.22,84.99,"320,000",0,0,2026-08-06
1500073914,40884276,34.입주 l 역세권 l 숲세권 l 학세권 l 트인뷰,윤포레온공인중개사사무소,매매,311,고,114.26,84.99,"320,000",0,0,2026-08-08
1500073914,41014136,입주매매. 1주택도 살수 있는 입주가능매매. 판상형.잔금일 조율가능,올림픽파크포레온 나이스 단지내 공인중개사사무소,매매,312,고,112.69,84.99,"320,000",0,0,2026-08-12
1500073914,41065243,시티34매매 실입주 남향 9호선역세권 위례초 로얄층,시티472-1117공인중개사사무소,매매,312,중,112.69,84.99,"320,000",0,0,2026-08-13
1500073914,41207403,마음추천 34 입주 펜트리있는타입 개방감최상위 9호선이용편리,마음공인중개사사무소,매매,311,고,114.26,84.99,"320,000",0,0,2026-08-18
1500073914,41226437,34남향  하나추천. 뷰짱. 주거만족 최상. 위례초. 동북중고.,단지내하나공인중개사사무소,매매,311,중,112.69,84.99,"320,000",0,0,2026-08-19
1500073914,41325180,34F. 올파포 시그니처동. 뷰맛집. 입주협의조건. 여기가 진심,대일484-7474부동산공인중개사사무소,매매,303,고,114.42,84.99,"320,000",0,0,2026-08-21
1500073914,41356273,34 입주매매강추. 랜드마크동. 로얄위치. 양창 탁트인뷰. 올림픽공원,THE포레온삼천사부동산중개법인(주),매매,303,저,194.95,84.99,"320,000",0,0,2026-08-22
1500073914,41333195,"34P 입주가능 조건협의, 단지내 귀한 올팍영구조망 뻥뷰",다원공인중개사사무소,매매,303,저,114.42,84.99,"320,000",0,0,2026-08-21
1500073914,41398571,朴34p  로얄동 남향 양창거실확트인뷰 입주협의가,박씨네복덕방(02-474-9939)박지언공인중개사사무소,매매,303,저,114.42,84.99,"320,000",0,0,2026-08-24
1500073914,41398574,朴씨네34p 고층 남향  9호선역세권  입주협의가,박씨네복덕방(02-474-9939)박지언공인중개사사무소,매매,311,고,112.69,84.99,"320,000",0,0,2026-08-24
1500073914,41325191,34A. 포레온 극강초품아. 커뮤니티 최근접동. 단지최상급. 입주매물,대일484-7474부동산공인중개사사무소,매매,107,중,112.69,84.99,"318,000",0,0,2026-08-21
1500073914,41226438,37 햇살가득한집. 주인거주. 역세권. 주거만족 굿. 시그니처커뮤니티,단지내하나공인중개사사무소,매매,122,저,125.41,95.97,"318,000",0,0,2026-08-18
1500073914,41464192,34P  고층이라 채광 .조망굿 위례초배정 커뮤니티근접 생활편리 늦은잔금,다원공인중개사사무소,매매,312,고,112.69,84.99,"318,000",0,0,2026-08-25
1500073914,41349747,"37, 급매, 입주 협의, 남향, 판상형",으뜸포레온공인중개사사무소,매매,123,고,125.41,95.97,"315,000",0,0,2026-08-21
1500073914,41325193,37 입주협의가능 정원뷰좋아요,대일484-7474부동산공인중개사사무소,매매,124,저,125.41,95.97,"315,000",0,0,2026-08-21
1500073914,41358879,"대일 37 특, 정원뷰, 입주되는 매물, 최저가입니다",대일484-7474부동산공인중개사사무소,매매,123,저,125.41,95.97,"315,000",0,0,2026-08-22
1500073914,41450353,"입주매매,1주택매도후 매수가.초록초록한 햇빛 가득한집을누려보세요",올림픽파크포레온 나이스 단지내 공인중개사사무소,매매,122,저,125.41,95.97,"315,000",0,0,2026-08-25
1500073914,41453681,"37, 급매,세안고, 입주협의, 고층, 일조량 굿",으뜸포레온공인중개사사무소,매매,122,중,125.41,95.97,"315,000",0,0,2026-08-25
1500073914,41325194,34A. 입주물. 대한.민국. 최대.단지. 일등.업소. 매물.多.보유,대일484-7474부동산공인중개사사무소,매매,108,중,112.69,84.99,"315,000",0,0,2026-08-21
1500073914,41449188,84A. 말이필요없는 포레온 로얄매물. 세안고. 빠른입주도 가능,대일484-7474부동산공인중개사사무소,매매,108,중,112.69,84.99,"315,000",0,0,2026-08-25
1500073914,41481210,34 하이엔드 스포츠컴플렉스 및 강동중앙도서관이용,올림픽파크포레온금탑공인중개사사무소,매매,108,중,193.22,84.99,"315,000",0,0,2026-08-26
1500073914,40512975,34 매매강추. 세안고. 로얄동. 판상형. 5호선역세권.메인상가.,THE포레온삼천사부동산중개법인(주),매매,108,고,193.22,84.99,"315,000",0,0,2026-07-28
1500073914,41094253,84남. 포레온 일등매매. 이집이 진짜 찾는집. 세안고 미리사두세요,대일484-7474부동산공인중개사사무소,매매,108,중,112.69,84.99,"315,000",0,0,2026-08-14
1500073914,41201470,"34A 남향, 뷰가 완전좋은집, 세안고, 커뮤니티인접, 최고의매물",부동산헤드라인공인중개사사무소,매매,108,중,112.69,84.99,"315,000",0,0,2026-08-18
1500073914,41464194,"34P 조망굿 둔촌역.메인상가 , 커뮤니티근접 생활편리 늦은잔금 조건협의",다원공인중개사사무소,매매,109,고,112.69,84.99,"315,000",0,0,2026-08-25
1500073914,40815913,주거만족 최상. 커뮤니티 이용편리. 트인뷰 위례초,단지내하나공인중개사사무소,매매,207,중,113.28,84.99,"315,000",0,0,2026-08-06
1500073914,41239954,"37p.  급매, 강추, 남향, 정원뷰, 입주일협의",포레온(단지내)채움부동산공인중개사사무소,매매,121,중,125.41,95.97,"315,000",0,0,2026-08-18
1500073914,41094256,대일 37 추천매물 입주일정상협의 급매 정원뷰입니다,대일484-7474부동산공인중개사사무소,매매,121,중,125.41,95.97,"315,000",0,0,2026-08-14
1500073914,41356370,"34F 남향 뻥뷰, 입주, 위례초, 강추매물",부동산헤드라인공인중개사사무소,매매,303,중,194.95,84.99,"315,000",0,0,2026-08-22
1500073914,41115579,"34F 남향, 입주, 굿뷰, 9호선역세권, 위례초",부동산헤드라인공인중개사사무소,매매,304,중,114.42,84.99,"315,000",0,0,2026-08-14
1500073914,40767730,34 두쫀쿠뷰 로얄동 하이엔드 스포츠컴플렉스이용,올림픽파크포레온금탑공인중개사사무소,매매,312,중,193.22,84.99,"315,000","80,000",200,2026-08-05
1500073914,41251130,37A. 사계절을 만끽하는집. 풀 리조트뷰. 정원뷰를 꿈꾸신다면,대일484-7474부동산공인중개사사무소,매매,121,저,125.41,95.97,"310,000",0,0,2026-08-19
1500073914,41193641,37. 입주협의됩니다. 인테리어굿.풀옵션더블역세권.쾌적하고 예쁜집,대일484-7474부동산공인중개사사무소,매매,121,고,125.41,95.97,"310,000",0,0,2026-08-18
1500073914,40802052,31. 세안고 트인뷰. 위치좋은집,홍익포레온475-8889(단지내)공인중개사사무소,매매,207,고,113.28,84.99,"310,000",0,0,2026-08-06
1500073914,40917402,34 입주강추. 판상형. 선호동. 위례초. 올림픽공원. 커뮤니티이용편리,THE포레온삼천사부동산중개법인(주),매매,312,고,193.22,84.99,"310,000",0,0,2026-08-10
1500073914,40840299,34 매매.입주. 남향. 판상형 로얄. 9호선 및 상가이용편리.,THE포레온삼천사부동산중개법인(주),매매,311,고,193.22,84.99,"310,000",0,0,2026-08-07
1500073914,41122569,34. 세끼고 매매. 젊은층 선호동. 햇살 가득 남향. 막힘없는 뷰,단지내승진포레온공인중개사사무소,매매,303,중,113.45,84.98,"310,000",0,0,2026-08-14
1500073914,41172912,34 매매1순위. 주인전담 판상형. 선호동. 위례초. 커뮤니티이용편리,THE포레온삼천사부동산중개법인(주),매매,312,중,193.22,84.99,"310,000",0,0,2026-08-18
1500073914,41193624,"34F,올공뷰짱,롯데타워뷰짱, 사정상저렴합니다. 입주매물",대일484-7474부동산공인중개사사무소,매매,302,중,114.42,84.99,"310,000",0,0,2026-08-18
1500073914,41193625,37. 일조권 굿. 복들어오는집. 세안고 급매. 여기가 찐입니다.,대일484-7474부동산공인중개사사무소,매매,209,고,125.41,95.97,"310,000",0,0,2026-08-18
1500073914,41193642,37A. 여기가 최저가. 입주가능매물. 일조권좋습니다.,대일484-7474부동산공인중개사사무소,매매,209,고,125.41,95.97,"310,000",0,0,2026-08-18
1500073914,40922868,"34. 강추 입주매물, 조합옵션, 남향, 통풍좋은 판상형",포레온(단지내)채움부동산공인중개사사무소,매매,312,중,112.69,84.99,"310,000",0,0,2026-08-10
1500073914,41356371,"34A 남향, 입주, 9호선역세권, 위례초",부동산헤드라인공인중개사사무소,매매,311,중,193.22,84.99,"310,000",0,0,2026-08-22
1500073914,41355638,37 두쫀쿠판상형 카페테리아및커뮤니티시설이용 굿,올림픽파크포레온금탑공인중개사사무소,매매,209,고,216.36,95.97,"310,000",0,0,2026-08-22
1500073914,41358871,37 추천매물. 풀 정원조망권. 정상입주. 로얄동라인. 최저가,대일484-7474부동산공인중개사사무소,매매,210,중,125.41,95.97,"310,000",0,0,2026-08-22
1500073914,41375108,"34. 입주가능, 남향, 4베이판상형",포레온(단지내)채움부동산공인중개사사무소,매매,312,중,112.69,84.99,"310,000",0,0,2026-08-22
1500073914,41467006,"34 동향 뻥뷰, 입주가, 위례초, 9호선역세권",부동산헤드라인공인중개사사무소,매매,315,고,113.28,84.99,"310,000",0,0,2026-08-25
1500073914,41467009,"34A 남향 입주가, 9호선역세권, 위례초, 추천매물",부동산헤드라인공인중개사사무소,매매,312,중,112.69,84.99,"310,000",0,0,2026-08-25
1500073914,41449195,37 추천급매 풀옵션 정원조망권 남향 입주협의 최저가급매,대일484-7474부동산공인중개사사무소,매매,210,중,125.41,95.97,"310,000",0,0,2026-08-25
1500073914,40734185,34C. 자연친화적 단지. 근린공원인접. 숲세권. 학세권. 더블역세권,단지내승진포레온공인중개사사무소,매매,404,고,113.28,84.99,"310,000",0,0,2026-07-31
1500073914,41251130,37A. 사계절을 만끽하는집. 풀 리조트뷰. 정원뷰를 꿈꾸신다면,대일484-7474부동산공인중개사사무소,매매,121,저,125.41,95.97,"310,000",0,0,2026-08-19
1500073914,41193641,37. 입주협의됩니다. 인테리어굿.풀옵션더블역세권.쾌적하고 예쁜집,대일484-7474부동산공인중개사사무소,매매,121,고,125.41,95.97,"310,000",0,0,2026-08-18
1500073914,40802052,31. 세안고 트인뷰. 위치좋은집,홍익포레온475-8889(단지내)공인중개사사무소,매매,207,고,113.28,84.99,"310,000",0,0,2026-08-06
1500073914,40858580,"34.시원한전망에동향,위례초배정, 9호선.커뮤니티이용편리.세안고매매",포레온행운(471-3999)공인중개사사무소,매매,207,고,113.28,84.99,"310,000",0,0,2026-08-07
1500073914,41207405,마음추천 높은전세안고 찐매물 잔금여유 시원하게 트인뷰 위레초,마음공인중개사사무소,매매,207,고,113.28,84.99,"310,000",0,0,2026-08-18
1500073914,41239259,"2단지 귀한 매매 , 초등 도보 5분, 도서관 부근",포레온9프라임부동산중개사무소,매매,205,고,113.28,84.99,"310,000",0,0,2026-08-19
1500073914,41467006,"34 동향 뻥뷰, 입주가, 위례초, 9호선역세권",부동산헤드라인공인중개사사무소,매매,315,고,113.28,84.99,"310,000",0,0,2026-08-25
1500073914,41467009,"34A 남향 입주가, 9호선역세권, 위례초, 추천매물",부동산헤드라인공인중개사사무소,매매,312,중,112.69,84.99,"310,000",0,0,2026-08-25
1500073914,41449195,37 추천급매 풀옵션 정원조망권 남향 입주협의 최저가급매,대일484-7474부동산공인중개사사무소,매매,210,중,125.41,95.97,"310,000",0,0,2026-08-25
1500073914,40734185,34C. 자연친화적 단지. 근린공원인접. 숲세권. 학세권. 더블역세권,단지내승진포레온공인중개사사무소,매매,404,고,113.28,84.99,"310,000",0,0,2026-07-31
1500073914,40767962,34 입주매매강추. 남향. 판상형. 선호위치. 위례초. 올림픽공원.,THE포레온삼천사부동산중개법인(주),매매,311,고,193.22,84.99,"310,000",0,0,2026-08-05
1500073914,40805596,"오늘확인,입주가능 3단지 입주하면 일이 술술 풀리는 복 많은 집",올림픽파크포레온 나이스 단지내 공인중개사사무소,매매,310,고,112.69,84.99,"310,000",0,0,2026-08-06
1500073914,40884283,34.입주정상 l 위례초 l 트인전망 l 풀옵션,윤포레온공인중개사사무소,매매,314,고,113.45,84.98,"310,000",0,0,2026-08-08
1500073914,40917402,34 입주강추. 판상형. 선호동. 위례초. 올림픽공원. 커뮤니티이용편리,THE포레온삼천사부동산중개법인(주),매매,312,고,193.22,84.99,"310,000",0,0,2026-08-10
1500073914,40840299,34 매매.입주. 남향. 판상형 로얄. 9호선 및 상가이용편리.,THE포레온삼천사부동산중개법인(주),매매,311,고,193.22,84.99,"310,000",0,0,2026-08-07
1500073914,41122569,34. 세끼고 매매. 젊은층 선호동. 햇살 가득 남향. 막힘없는 뷰,단지내승진포레온공인중개사사무소,매매,303,중,113.45,84.98,"310,000",0,0,2026-08-14
1500073914,41172912,34 매매1순위. 주인전담 판상형. 선호동. 위례초. 커뮤니티이용편리,THE포레온삼천사부동산중개법인(주),매매,312,중,193.22,84.99,"310,000",0,0,2026-08-18
1500073914,41193624,"34F,올공뷰짱,롯데타워뷰짱, 사정상저렴합니다. 입주매물",대일484-7474부동산공인중개사사무소,매매,302,중,114.42,84.99,"310,000",0,0,2026-08-18
1500073914,41193625,37. 일조권 굿. 복들어오는집. 세안고 급매. 여기가 찐입니다.,대일484-7474부동산공인중개사사무소,매매,209,고,125.41,95.97,"310,000",0,0,2026-08-18
1500073914,41193642,37A. 여기가 최저가. 입주가능매물. 일조권좋습니다.,대일484-7474부동산공인중개사사무소,매매,209,고,125.41,95.97,"310,000",0,0,2026-08-18
1500073914,40922868,"34. 강추 입주매물, 조합옵션, 남향, 통풍좋은 판상형",포레온(단지내)채움부동산공인중개사사무소,매매,312,중,112.69,84.99,"310,000",0,0,2026-08-10
1500073914,41356371,"34A 남향, 입주, 9호선역세권, 위례초",부동산헤드라인공인중개사사무소,매매,311,중,193.22,84.99,"310,000",0,0,2026-08-22
1500073914,41355638,37 두쫀쿠판상형 카페테리아및커뮤니티시설이용 굿,올림픽파크포레온금탑공인중개사사무소,매매,209,고,216.36,95.97,"310,000",0,0,2026-08-22
1500073914,41358871,37 추천매물. 풀 정원조망권. 정상입주. 로얄동라인. 최저가,대일484-7474부동산공인중개사사무소,매매,210,중,125.41,95.97,"310,000",0,0,2026-08-22
1500073914,41375108,"34. 입주가능, 남향, 4베이판상형",포레온(단지내)채움부동산공인중개사사무소,매매,312,중,112.69,84.99,"310,000",0,0,2026-08-22
1500073914,40554893,34.하나추천. 선호타입. 프리미엄대단지. 굿뷰. 주거만족 최상.,단지내하나공인중개사사무소,매매,403,중,0.00,84.99,"305,000",0,0,2026-07-29
1500073914,40469279,34  매매추천. 판상형. 더블역세권. 조용한 숲세권,THE포레온삼천사부동산중개법인(주),매매,403,중,193.22,84.99,"305,000",0,0,2026-07-27
1500073914,41204084,"34P  검단산, 일자산 웰빙숲속 조망, 늦은잔금 조건협의 저렴한 급매물",다원공인중개사사무소,매매,403,중,114.26,84.99,"305,000",0,0,2026-08-18
1500073914,41214290,34 하이엔드주거생활 워라벨 피톤치드향 갤러리뷰,올림픽파크포레온금탑공인중개사사무소,매매,403,중,194.80,84.99,"305,000",0,0,2026-08-19
1500073914,41235580,34 l 정상입주 l 방문약속 l 편안한 녹색뷰,윤포레온공인중개사사무소,매매,402,고,114.26,84.99,"305,000",0,0,2026-08-18
1500073914,40931805,34매매.9호선급행역세권.일자산뷰.공원바로옆.커뮤니티바로아래.늦은 잔금가,단지내승진포레온공인중개사사무소,매매,403,중,114.26,84.99,"305,000",0,0,2026-08-10
1500073914,41075410,34급매 l 집보고 결정 l 늦은잔금 l 편안한 녹색뷰,윤포레온공인중개사사무소,매매,403,중,114.26,84.99,"305,000",0,0,2026-08-13
1500073914,41400652,윤.34 l 집보기 가능 l 정상입주 l 공동 환영 l 트인전망,윤포레온공인중개사사무소,매매,407,고,113.45,84.98,"305,000",0,0,2026-08-24
1500073914,41398569,朴34p 로얄층  쾌적한숲세권 중앙도서관이용편리  입주협의가,박씨네복덕방(02-474-9939)박지언공인중개사사무소,매매,403,중,114.26,84.99,"305,000",0,0,2026-08-24
1500073914,41022883,34 급매 l 세안고 l 둔촌초 l 9호선 l 일자산,윤포레온공인중개사사무소,매매,421,중,114.26,84.99,"303,000",0,0,2026-08-12
1500073914,41220638,34 추천. 뻥뷰. 위례초. 동북중고. 최고급프리미엄대단지,단지내하나공인중개사사무소,매매,421,중,194.80,84.99,"303,000",0,0,2026-08-19
1500073914,41207402,34H 찐매물 12월입주가능 일자산뷰 9호선역세권 풀옵션,마음공인중개사사무소,매매,421,중,114.26,84.99,"303,000",0,0,2026-08-18
1500073914,40467678,"34 매매강추.탁트인일자산뷰. 9호선역세권.도서관,라운지커뮤니티",THE포레온삼천사부동산중개법인(주),매매,421,중,194.80,84.99,"303,000","135,000",0,2026-07-27
1500073914,40522581,시티34매매 위례초 9호선 초근접 숲뷰,시티472-1117공인중개사사무소,매매,421,중,114.26,84.99,"303,000",0,0,2026-07-28
1500073914,40514656,"34 매매.탁트인 일자산뷰. 9호선역세권.도서관,라운지커뮤니티",THE포레온삼천사부동산중개법인(주),매매,421,중,194.80,84.99,"303,000","135,000",0,2026-07-28
1500073914,40607673,"34 동향, 일자산뻥뷰, 위례초, 동북중고교, 9호선역세권, 세안고",부동산헤드라인공인중개사사무소,매매,421,고,114.26,84.99,"303,000",0,0,2026-07-30
1500073914,40740466,34 추천. 프리미엄대단지. 최고급커뮤니티. 주거만족 최상. 트인뷰,단지내하나공인중개사사무소,매매,403,중,114.26,84.99,"303,000",0,0,2026-08-04
1500073914,40660557,"34,  높은 세안고,  입주 협의, 역세권, 학세권",으뜸포레온공인중개사사무소,매매,421,중,114.26,84.99,"303,000",0,0,2026-07-31
1500073914,40590370,"34 매매.입주협의.일자산뷰. 9호선역세권. 뻥뷰. 도서관,라운지커뮤니티",THE포레온삼천사부동산중개법인(주),매매,421,고,194.80,84.99,"303,000","135,000",0,2026-07-30
1500073914,41359948,,올림픽파크포레온 나이스 단지내 공인중개사사무소,매매,421,고,114.26,84.99,"303,000",0,0,2026-08-22
1500073914,41380971,34. 세 안고 매매. 자연친화적 단지. 근린공원인접. 숲세권. 학세권,단지내승진포레온공인중개사사무소,매매,421,중,114.26,84.99,"303,000",0,0,2026-08-22
1500073914,41333190,34P  늦은잔금. 채광.통풍. 조망굿  조용하고 아늑한 거주지,다원공인중개사사무소,매매,421,중,114.26,84.99,"303,000",0,0,2026-08-21
1500073914,41311736,34 로얄동 로얄층 로얄패밀리가 선택한 전망뷰 쵝오,올림픽파크포레온금탑공인중개사사무소,매매,421,중,194.80,84.99,"303,000",0,0,2026-08-21
1500073914,41251110,84A. 불 안 켜도 밝은 집. 남향 로얄층 끝판왕. 포레온 1등매물,대일484-7474부동산공인중개사사무소,매매,123,고,112.69,84.99,"300,000",0,0,2026-08-19
1500073914,41309400,"입주매매,1주택매도후 매수가.햇빛 가득한롯데타워뷰 집을누려보세요",올림픽파크포레온 나이스 단지내 공인중개사사무소,매매,122,고,193.22,84.99,"300,000",0,0,2026-08-21
1500073914,41349751,"34,높은 세안고, 입주 내년 7월, 트인뷰, 갭투 추천물건",으뜸포레온공인중개사사무소,매매,207,고,113.28,84.99,"300,000",0,0,2026-08-21
1500073914,41352225,1단지 바로계약가능 빠르게 연결 34 급매,부흥부동산공인중개사사무소,매매,123,중,193.22,84.99,"300,000","70,000",340,2026-08-22
1500073914,41346718,,포레온행운(471-3999)공인중개사사무소,매매,123,고,112.69,84.99,"300,000",0,0,2026-08-21
1500073914,41358882,34 커뮤니티 바로 코앞. 럭셔리 조망동. 세안고 최저가급매,대일484-7474부동산공인중개사사무소,매매,203,중,112.69,84.99,"300,000",0,0,2026-08-22
1500073914,41359945,"입주매매,1주택매도후 매수가.햇빛 가득한롯데타워뷰 집을누려보세요",올림픽파크포레온 나이스 단지내 공인중개사사무소,매매,122,고,112.69,84.99,"300,000",0,0,2026-08-22
1500073914,41370057,,포레온행운(471-3999)공인중개사사무소,매매,123,고,112.69,84.99,"300,000",0,0,2026-08-22
1500073914,41375109,"34p. 트인뷰, 초중고인접,  입주협의",포레온(단지내)채움부동산공인중개사사무소,매매,207,고,113.28,84.99,"300,000",0,0,2026-08-22
1500073914,41375110,"34p. 강추급매, 트인뷰, 입주협의",포레온(단지내)채움부동산공인중개사사무소,매매,205,중,113.28,84.99,"300,000",0,0,2026-08-22
1500073914,41375280,"34A 남향, 입주협의, 최저가, 5호선역세권, 메인상가",부동산헤드라인공인중개사사무소,매매,123,중,112.69,84.99,"300,000",0,0,2026-08-22
1500073914,41356367,"34 남향, 5호선역세권, 매인상가, 입주협의",부동산헤드라인공인중개사사무소,매매,121,고,193.22,84.99,"300,000",0,0,2026-08-22
1500073914,41356369,"34동향, 스포츠센타인접, 시원한거실뷰, 세안고",부동산헤드라인공인중개사사무소,매매,202,고,194.80,84.99,"300,000",0,0,2026-08-22
1500073914,41398662,"34p.  완전추천 급매, 입주가능, 남향, 4베이판상형",포레온(단지내)채움부동산공인중개사사무소,매매,203,중,112.69,84.99,"300,000",0,0,2026-08-24
1500073914,41396958,34 급매.입주. 판상형. 채광굿. 역세권. 상가이용편리.,THE포레온삼천사부동산중개법인(주),매매,121,중,193.22,84.99,"300,000",0,0,2026-08-24
1500073914,41403003,34A. 뷰좋은 남향.,포레온행운(471-3999)공인중개사사무소,매매,203,중,112.69,84.99,"300,000",0,0,2026-08-24
1500073914,41251128,34동향 완전특수리. 조식 먹고 수영장 직행. 초중고 도보 코앞,대일484-7474부동산공인중개사사무소,매매,421,고,114.26,84.99,"300,000",0,0,2026-08-19
1500073914,41256584,"34D 남향, 세안고, 최저가, 해잘드는집, 최저가",부동산헤드라인공인중개사사무소,매매,415,중,112.98,84.99,"300,000",0,0,2026-08-19
1500073914,41333196,"34P  남향 조용하고 아늑한웰빙거주지  조건협의,",다원공인중개사사무소,매매,403,고,112.69,84.99,"300,000",0,0,2026-08-21
1500073914,41356042,34 높은세안고매매.무주택자기회. 더블역세권. 근린공원.,THE포레온삼천사부동산중개법인(주),매매,405,중,193.51,84.99,"300,000","150,000",1,2026-08-22
1500073914,41356393,"34D 남향, 최저가, 입주협의가능, 굿뷰",부동산헤드라인공인중개사사무소,매매,415,고,0.00,84.99,"300,000",0,0,2026-08-22
1500073914,41375284,"34D 남향, 입주협의가, 최저가, 굿뷰",부동산헤드라인공인중개사사무소,매매,415,고,112.98,84.99,"300,000",0,0,2026-08-22
1500073914,41396453,34. 하나추천. 햇살가득한집. 위례초. 동북중고. 최고급커뮤니티,단지내하나공인중개사사무소,매매,421,고,193.22,84.99,"300,000",0,0,2026-08-24
1500073914,41400653,34 세안고 l 9호선 l 위례초 l 트인전망,윤포레온공인중개사사무소,매매,421,고,112.69,84.99,"300,000",0,0,2026-08-24
1500073914,41398751,"nice매물,1주택자 매수가.판상형 조용하고 밝은 고층 채광좋은집",올림픽파크포레온 나이스 단지내 공인중개사사무소,매매,402,고,112.69,84.99,"300,000",0,0,2026-08-24
1500073914,41398752,"nice매물,1주택자 매수가.판상형 9호선 초역세권 고층 채광좋은집",올림픽파크포레온 나이스 단지내 공인중개사사무소,매매,421,고,112.69,84.99,"300,000",0,0,2026-08-24
1500073914,41399623,34. 입주. 급매. 9호선 보훈병원역급행,홍익포레온475-8889(단지내)공인중개사사무소,매매,407,중,112.98,84.99,"300,000",0,0,2026-08-24
1500073914,41464195,"34P 일자산,검단산,  웰빙 조망 비스포크, 식세기, 안방붙박이장 등",다원공인중개사사무소,매매,405,고,113.45,84.98,"300,000",0,0,2026-08-25
1500073914,41453682,"34,입주, 바로진행, 집보기 가능, 초중고 인접,역세권",으뜸포레온공인중개사사무소,매매,421,고,112.69,84.99,"300,000",0,0,2026-08-25
1500073914,41403002,34A. 막힘없는 동향.,포레온행운(471-3999)공인중개사사무소,매매,407,고,113.45,84.98,"300,000",0,0,2026-08-24
1500073914,41443924,43 두쫀쿠일자산 조용 쾌적한동 피톤치드굿,올림픽파크포레온금탑공인중개사사무소,매매,421,고,193.22,84.99,"300,000",0,0,2026-08-25
1500073914,41467019,"34A 남향, 입주협의, 9호선역세권, 위례초, 동북중고교",부동산헤드라인공인중개사사무소,매매,421,고,112.69,84.99,"300,000",0,0,2026-08-25
1500073914,41480008,윤.34 세안고 l 집보기 가능l 9호선 l 위례초 l 트인전망,윤포레온공인중개사사무소,매매,421,고,112.69,84.99,"300,000",0,0,2026-08-25
1500073914,41480009,34 l 정상입주 l 방문약속 l 편안한 녹색뷰,윤포레온공인중개사사무소,매매,405,중,112.98,84.99,"300,000",0,0,2026-08-25
1500073914,41480551,"34,입주, 집보기 예약가, 공동환영, 옵션 최상",으뜸포레온공인중개사사무소,매매,421,고,193.22,84.99,"300,000",0,0,2026-08-26
1500073914,41251110,84A. 불 안 켜도 밝은 집. 남향 로얄층 끝판왕. 포레온 1등매물,대일484-7474부동산공인중개사사무소,매매,123,고,112.69,84.99,"300,000",0,0,2026-08-19
1500073914,41251128,34동향 완전특수리. 조식 먹고 수영장 직행. 초중고 도보 코앞,대일484-7474부동산공인중개사사무소,매매,421,고,114.26,84.99,"300,000",0,0,2026-08-19
1500073914,41256584,"34D 남향, 세안고, 최저가, 해잘드는집, 최저가",부동산헤드라인공인중개사사무소,매매,415,중,112.98,84.99,"300,000",0,0,2026-08-19
1500073914,41333196,"34P  남향 조용하고 아늑한웰빙거주지  조건협의,",다원공인중개사사무소,매매,403,고,112.69,84.99,"300,000",0,0,2026-08-21
1500073914,41356042,34 높은세안고매매.무주택자기회. 더블역세권. 근린공원.,THE포레온삼천사부동산중개법인(주),매매,405,중,193.51,84.99,"300,000","150,000",1,2026-08-22
1500073914,41356393,"34D 남향, 최저가, 입주협의가능, 굿뷰",부동산헤드라인공인중개사사무소,매매,415,고,0.00,84.99,"300,000",0,0,2026-08-22
1500073914,41375284,"34D 남향, 입주협의가, 최저가, 굿뷰",부동산헤드라인공인중개사사무소,매매,415,고,112.98,84.99,"300,000",0,0,2026-08-22
1500073914,41396453,34. 하나추천. 햇살가득한집. 위례초. 동북중고. 최고급커뮤니티,단지내하나공인중개사사무소,매매,421,고,193.22,84.99,"300,000",0,0,2026-08-24
1500073914,41400653,34 세안고 l 9호선 l 위례초 l 트인전망,윤포레온공인중개사사무소,매매,421,고,112.69,84.99,"300,000",0,0,2026-08-24
1500073914,41398751,"nice매물,1주택자 매수가.판상형 조용하고 밝은 고층 채광좋은집",올림픽파크포레온 나이스 단지내 공인중개사사무소,매매,402,고,112.69,84.99,"300,000",0,0,2026-08-24
